Date,CVX,GLD,HD,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KO,LOW,MA,ONGC.NS,PEP,RELIANCE.NS,SLV,TCS.NS,V,XOM
2021-03-15,89.52745819091797,162.1999969482422,246.4974365234375,723.9500122070312,583.6976928710938,1209.2078857421875,43.9666633605957,158.73081970214844,370.378662109375,83.69461059570312,113.91183471679688,956.2411499023438,24.329999923706055,2695.381591796875,215.20941162109375,49.86320495605469
2021-03-16,87.40803527832031,162.35000610351562,249.63018798828125,716.1358642578125,575.4282836914062,1218.36328125,44.13037109375,159.7604522705078,370.9802551269531,84.2435531616211,114.7509765625,952.4776611328125,24.100000381469727,2733.9736328125,216.58773803710938,48.80632019042969
2021-03-17,87.72472381591797,163.50999450683594,247.81607055664062,708.1795043945312,570.156982421875,1221.004150390625,44.14760208129883,158.94947814941406,367.3905334472656,80.03501892089844,114.41704559326172,931.9598999023438,24.420000076293945,2736.5224609375,214.9683837890625,49.020999908447266
2021-03-18,84.54965209960938,162.55999755859375,250.5859832763672,706.1194458007812,559.6146850585938,1177.0762939453125,43.57034683227539,159.34130859375,356.0587158203125,80.65715026855469,113.4836654663086,910.98876953125,24.100000381469727,2669.316650390625,212.69363403320312,46.907249450683594
2021-03-19,83.94872283935547,163.24000549316406,255.84262084960938,709.1978149414062,567.400634765625,1183.546630859375,43.77711868286133,163.5510711669922,345.88140869140625,80.87673950195312,115.17054748535156,944.0438842773438,24.309999465942383,2681.3603515625,199.4303436279297,46.64302444458008
2021-03-22,83.26661682128906,163.0,255.70098876953125,695.7716064453125,554.6337280273438,1206.7432861328125,43.940826416015625,165.73789978027344,347.7150573730469,80.218017578125,117.9963150024414,935.1565551757812,23.940000534057617,2751.203369140625,200.49063110351562,46.16412353515625
2021-03-23,82.80374908447266,161.80999755859375,256.62139892578125,710.4528198242188,567.1588134765625,1207.4033203125,44.276832580566406,164.38023376464844,344.6783752441406,78.42481994628906,119.41776275634766,946.5377807617188,23.219999313354492,2762.587158203125,200.63525390625,45.59440612792969
2021-03-24,85.0206298828125,162.3699951171875,259.07275390625,700.3417358398438,548.87890625,1191.733642578125,44.388851165771484,164.6353759765625,348.9278259277344,76.7048110961914,118.86116790771484,928.309814453125,23.239999771118164,2743.686767578125,200.5581512451172,46.519161224365234
2021-03-25,85.32108306884766,161.77999877929688,262.9931640625,693.0247802734375,552.7960205078125,1174.1712646484375,44.819637298583984,168.72665405273438,347.6763000488281,74.65544128417969,119.5633316040039,902.9856567382812,23.290000915527344,2694.23876953125,200.4617462158203,46.38706970214844
2021-03-26,87.27809143066406,162.24000549316406,268.8604431152344,706.2615356445312,559.5663452148438,1176.283935546875,45.698455810546875,174.59478759765625,355.22430419921875,74.9482192993164,122.19210052490234,904.4366455078125,23.229999542236328,2695.953369140625,205.8209991455078,47.65035629272461
